ProjectID,Supplier,DocType,Year,Count,Avg_Invoice_Amount
Anadarko_2014,DANIEL S SMITH,ZF,2012,173,1569.08
Anadarko_2014,ATLAS PIPELINE & COMPRESSOR INC,ZF,2012,137,28552.19
Anadarko_2014,ZAVALA INDUSTRIAL PAINTING LLC,ZF,2012,162,17677.52
Anadarko_2014,HIGH MOUNTAIN INSPECTION SERVICES I,ZF,2012,178,3897.86
Tesoro_2014,TRI-TECH ALASKA,RE,2012,94,165.94
Tesoro_2014,THE NEWS GROUP-FAIRBANKS/ANCHORAGE,YI,2012,1657,24.24
Tesoro_2014,CROWLEY MARINE SERVICES INC,RE,2012,212,36053.09
Tesoro_2014,FLINT HILLS RESOURCES LP,KA,2012,155,85675.09
MarathonOil_2013,MILLER INSULATION CO INC,RE,2012,653,4262.82
MarathonOil_2013,MARTIN ENERGY SERVICES LLC,RE,2012,73,1976.5
Tesoro_2014,SUPERIOR OFFICE PRODUCTS INC,RE,2012,146,1321.79
Tesoro_2014,EMPIRE COLD STORAGE & FROSTY ICE,YI,2012,527,72.47
Tesoro_2014,KEALOHALANI EQUIPMENT RENTAL INC,RE,2012,246,1295.43
Tesoro_2014,ALLIED BEVERAGES INC,YI,2012,190,655.42
Anadarko_2014,BEST LINE LEASING,ZG,2012,128,3961.01
Anadarko_2014,ENTERPRISE GC LP,KS,2012,73,643387.75
Anadarko_2014,PC TRANSPORT INC,ZG,2012,2897,834.59
Anadarko_2014,WIRELINE INCORPORATED,ZF,2012,74,1600.57
Anadarko_2014,GROUND/WATER TREATMENT & TECHNOLOGY,ZG,2012,128,17327.91
Anadarko_2014,DCAF INC,ZG,2012,315,6518.54
Anadarko_2014,REINHARDT REFRIGERATION INC,ZF,2012,166,796.23
Anadarko_2014,ENERSERV SERVICES LLC,ZG,2012,299,4217.98
Anadarko_2014,B & M CONSTRUCTIONS LLC,ZF,2012,59,229.12
Tesoro_2014,PETROSPECT INC,RE,2012,243,1702.7
Tesoro_2014,NEW E-PAY LLC,YI,2012,33339,44.12
Tesoro_2014,KSK ENTERPRISES,RE,2012,57,4352.79
Tesoro_2014,BANK OF AMERICA,KR,2012,53,2678736.05
Tesoro_2014,UNITED WAY OF GREAT SALT LAKE AREA,XK,2012,1265,446.09
Tesoro_2014,JOHN CRANE INC,RE,2012,289,2328.85
Tesoro_2014,HOUSTON AREA SAFETY COUNCIL,RE,2012,105,236.81
Tesoro_2014,MINNESOTA VALLEY TESTING LABORATORI,RE,2012,276,246.42
MarathonOil_2013,GRAINGER,RE,2012,583,1978.55
MarathonOil_2013,CODY DAIRY SERVICE DBA BIG HORN WHOLESALE,KX,2012,51,262.73
Tesoro_2014,RECON REFRACTORY & CONSTRUCTION,RE,2012,407,5923.93
Tesoro_2014,T077 - HI-SAND ISL TSO,RE,2012,280,19789.95
Anadarko_2014,LOVE DISPOSAL INC,ZG,2012,255,1476.47
Anadarko_2014,J H WALKER INC,ZG,2012,402,773.47
MarathonOil_2013,WORLD TRANSHIPMENT SERVICES LTD,KR,2012,362,3788.27
Tesoro_2014,UNITED PARCEL SERVICE CORP,KR,2012,193,5390.43
Tesoro_2014,ASRC ENERGY SERVICES ALASKA INC,RE,2012,303,16392.56
Tesoro_2014,ICEE OF HAWAII INC,RE,2012,106,239.7
Tesoro_2014,SOURCE REFRIGERATION & HVAC INC,RE,2012,1529,820.56
Tesoro_2014,PUGS INC,YI,2012,7709,183.1
MarathonOil_2013,WISE SERVICES INC,RE,2012,275,2585.07
MarathonOil_2013,B O P RAM & IRON RENTAL,RE,2012,122,4235.16
MarathonOil_2013,SIMPSON CRUSHED STONE LLC,RE,2012,567,14939.14
MarathonOil_2013,4 E BACKHOE SERVICE,RE,2012,169,8188.64
MarathonOil_2013,ROCKY MOUNTAIN OILFIELD WAREHOUSE I,RE,2012,74,772.05
Tesoro_2014,SP AUTOMOTIVE,RE,2012,59,87.68
Tesoro_2014,TESORO LOGISTICS OPERATIONS - NO CA,RE,2012,73084,232.93
Anadarko_2014,IGNITION SYSTEMS & CONTROLS LP,ZG,2012,89,3912.14
Anadarko_2014,LASALLE OIL COMPANY,ZF,2012,148,132.66
Anadarko_2014,BD HOLT CO,ZF,2012,326,3580.32
Anadarko_2014,AMERICAN EAGLE LOGISTICS LLC,ZF,2012,4624,1992.61
Anadarko_2014,SUNRISE OILFIELD SUPPLY INC,ZG,2012,224,187.27
Anadarko_2014,ANDY M WILLIAMS,ZF,2012,530,1141.68
Anadarko_2014,"CHALMERS, COLLINS & ALWELL INC",ZG,2012,294,19760.16
Anadarko_2014,EB TRUCKING INC,ZF,2012,365,1176.35
Anadarko_2014,WILSON INSPECTION X-RAY SERVICES IN,ZG,2012,443,4790.38
Anadarko_2014,DAVE NORRIS CONSULTING,ZG,2012,64,7648.37
Anadarko_2014,DRESSER RAND GROUP INC,ZG,2012,57,1954.68
Anadarko_2014,"SPM FLOW CONTROL, INC",ZF,2012,240,4731.34
Anadarko_2014,IRON MOUNTAIN RECORDS MNGT INC,ZG,2012,79,1628.97
Anadarko_2014,MIDWEST MOTOR EXPRESS,ZG,2012,81,264.9
Tesoro_2014,QUALSPEC LLC,RE,2012,1093,2264.73
Tesoro_2014,RGS SALES,RE,2012,734,1279.38
Tesoro_2014,MISSION UNIFORM SERVICES,YI,2012,582,33.62
Tesoro_2014,ANCHORAGE DAILY NEWS- #206,YI,2012,1568,93.87
Tesoro_2014,WESTERN OVERSEAS CORPORATION,KR,2012,246,186.18
Tesoro_2014,LLOYD'S REGISTER ENERGY AMERICAS IN,RE,2012,97,15098.39
Tesoro_2014,KUPPER CHEVROLET INC,RE,2012,75,966.65
MarathonOil_2013,SUSIE S CLEANING SERVICE,KX,2012,95,461.14
MarathonOil_2013,TYCO VALVES & CONTROLS LP,RE,2012,83,2315.16
MarathonOil_2013,PRO FIELD SERVICES INC,RE,2012,227,3983.47
MarathonOil_2013,HUNTING ENERGY SERVICES DRILLING TOOLS INC,RE,2012,126,17179.99
MarathonOil_2013,COOLEYS WELDING INC,RE,2012,205,11038.05
MarathonOil_2013,TC CASING INSPECTION INC,RE,2012,52,4069.02
MarathonOil_2013,DYNASTY ENTERPRISE INC,RE,2012,487,969.98
MarathonOil_2013,BAKER PETROLITE CORPORATION,Z1,2012,385,42090.92
MarathonOil_2013,ROYWELL SERVICES INC,RE,2012,69,4534.49
MarathonOil_2013,TEXHOMA TOOL RENTAL LP,RE,2012,98,6426.74
Anadarko_2014,MINUTEMAN SPILL RESPONSE INC,ZF,2012,845,5771.28
Anadarko_2014,HAMILTON ENGINEERING INC,ZF,2012,573,6693.01
Anadarko_2014,UNITED PARCEL SERVICE,ZG,2012,293,114.17
Anadarko_2014,BUGGSYS WATER SERVICE INC,ZG,2012,839,953.63
Tesoro_2014,ENVIRONMENTAL CHEMICAL SOLUTIONS,RE,2012,214,80.36
Tesoro_2014,CASHIER-TEXAS EMPLOYMENT COMMISSION,XK,2012,1796,3492.7
Tesoro_2014,WASHINGTON STATE UNEMPLOYMENT INSUR,XK,2012,2425,757.27
Tesoro_2014,HEWLETT PACKARD COMPANY,RE,2012,166,9793.99
Tesoro_2014,AMSOUTH BANK NASHVILLE TN/FBO,XK,2012,730,10714.83
MarathonOil_2013,WOOD GROUP PSN INC,RE,2012,205,4997.32
MarathonOil_2013,DXP ENTERPRISOS INC,RE,2012,94,3857.99
MarathonOil_2013,PIONEER WELL SERVICES LLC,RE,2012,53,34735.73
MarathonOil_2013,OFFSHORE ENERGY SERVICES INC,RE,2012,77,33306.86
MarathonOil_2013,RWDY INC,Z1,2012,75,16060.06
MarathonOil_2013,RELIABLE FIELD SERVICES LLC,Z1,2012,414,616.4
Tesoro_2014,Advance Displays,RE,2012,332,1359.47
Tesoro_2014,NORTHWEST VENDING,YI,2012,55,278.41
Tesoro_2014,IBC WONDER/HOSTES,YI,2012,903,37.6
Anadarko_2014,POWDER RIVER POWER INC,ZG,2012,317,464.19
Anadarko_2014,MONTGOMERY ARCHAEOLOGICAL CONS,ZF,2012,82,2339.08
Anadarko_2014,FBO LESLIE YOUNG JR,ZG,2012,453,1063.16
Anadarko_2014,EPIC INTEGRATED SERVICES INC,ZF,2012,1407,6724.48
Anadarko_2014,CONSOLIDATED OIL WELL SERVICES LLC,ZG,2012,183,8490.32
Anadarko_2014,CAMERON RENTAL & TANK,ZF,2012,55,526.78
Anadarko_2014,CONOCOPHILLIPS ALASKA INC,KS,2012,61,350721.73
Anadarko_2014,FARWEST CORROSION CONTROL COMPANY,ZG,2012,78,5688.89
Anadarko_2014,"ODESSA PUMPS & EQUIPMENT, INC",ZF,2012,61,2647.86
Anadarko_2014,BEAR CREEK SERVICES LLC,ZG,2012,163,7438.15
Anadarko_2014,EAGLE NDT LLC,ZG,2012,250,2458.98
Tesoro_2014,PUGS INC,KR,2012,60,266.38
MarathonOil_2013,NUOVO PIGNONE SPA,RE,2012,431,48483.95
MarathonOil_2013,EXTERRAN ENERGY SOLUTIONS LP,Z1,2012,1395,12402.41
MarathonOil_2013,SALINAS CONSTRUCTION TECHNOLOGIES L ATTN:GILBERT SALINAS,RE,2012,315,15403.97
MarathonOil_2013,SUMMIT ENERGY SERVICES LLC,Z1,2012,363,354.64
MarathonOil_2013,BAGLEY WELL SERVICE CORPORATION,RE,2012,65,753.05
MarathonOil_2013,BIG PEE INC,RE,2012,55,374.0
Tesoro_2014,AMERIGAS-YUMA,YI,2012,723,153.07
Tesoro_2014,SUNBURST TRANSPORTATION LLC,RE,2012,2878,127.21
Tesoro_2014,AIR LIQUIDE AMERICAN CORP.,YI,2012,294,341.53
Anadarko_2014,"SUMMERS GROUP, INC",ZG,2012,91,1542.87
Anadarko_2014,CACTUS WELLHEAD LLC,ZG,2012,540,7061.25
Anadarko_2014,4R CONSTRUCTION COMPANY INC.,ZF,2012,262,658.48
Anadarko_2014,SMITH INTERNATIONAL INCORPORATED,ZF,2012,2533,12310.95
Anadarko_2014,WARRIOR ENERGY SERVICES CORPORATION,ZF,2012,765,16911.0
Anadarko_2014,BIG D SANITATION,ZG,2012,498,282.9
Anadarko_2014,G T TRUCKING,ZF,2012,84,480.0
Anadarko_2014,ERA HELICOPTERS LLC,ZG,2012,154,271117.2
Anadarko_2014,TRECOBY SERVICES LLC,ZG,2012,53,1673.5
MarathonOil_2013,COMMUNICA LTD,RE,2012,54,70860.57
Tesoro_2014,NUSTAR LOGISTICS LP,RE,2012,521,76592.66
Tesoro_2014,BEI Hawaii,RE,2012,101,11191.8
Tesoro_2014,MCLANE COMPANY INC,KR,2012,144,-1208.25
Tesoro_2014,"WEAVER BROS., INC.",RE,2012,1497,288.71
Tesoro_2014,KLAUDER & COMPANY ARCHITECTS INC,RE,2012,59,7808.5
Tesoro_2014,TSO - NORTHWEST REGION (0600),RE,2012,209,2035546.36
Tesoro_2014,TSO - MOUNTAIN REGION (0400),AI,2012,227,-807949.61
Tesoro_2014,B&W POWER GENERATION GROUP INC,RE,2012,193,24525.56
MarathonOil_2013,FISHBONE SAFETY SOLUTIONS LTD,Z1,2012,470,11158.15
MarathonOil_2013,CASCADE TANKS LLC,Z1,2012,56,3445.36
MarathonOil_2013,HIGH PLAINS POWER INC,KY,2012,84,77778.51
Tesoro_2014,Sheriff's Civil Division,XK,2012,148,147.3
Anadarko_2014,THE GLOBAL EDGE CONSULTANTS LLC,KS,2012,490,450675.68
Anadarko_2014,"CINCO PIPE & SUPPLY, LLC",RE,2012,61,60091.2
Anadarko_2014,ALLEGIANCE CRANE & EQUIPMENT LLC,ZF,2012,121,8748.02
Anadarko_2014,SHERRY LABORATORIES LOUISIANA,ZG,2012,107,1401.21
Anadarko_2014,TEXAS CES INC,ZF,2012,1083,3379.67
Anadarko_2014,MANOOCH SERVICES LLC,ZG,2012,512,1295.15
Anadarko_2014,HIGH PLAINS POWER INC,KR,2012,51,174.02
Anadarko_2014,HART CONSTRUCTION LLC,ZG,2012,228,6171.56
Anadarko_2014,PACE ANALYTICAL SERVICES INC.,ZG,2012,107,481.15
Anadarko_2014,DRIL-QUIP EUROPE LTD,KS,2012,78,612255.2
Tesoro_2014,ARAMARK UNIFORM CORP,YI,2012,306,60.87
Tesoro_2014,WEBSTER WOOD SERVICE,YI,2012,369,203.08
Tesoro_2014,FULBRIGHT AND JAWORSKI LLP,KR,2012,112,25828.33
Tesoro_2014,AMERICAN WEST ANALYTICAL LABORATORI,RE,2012,137,282.73
MarathonOil_2013,VINSON PROCESS CONTROLS,RE,2012,270,1960.32
MarathonOil_2013,BARANKO BROTHERS INC,RE,2012,238,16831.34
MarathonOil_2013,DC WELDING,RE,2012,295,541.21
MarathonOil_2013,VAN ZANDT SUPPLY LTD DBA VZ ENVIRONMENTAL,Z1,2012,932,4315.6
MarathonOil_2013,TRIPLE L INC,Z1,2012,1345,1051.65
MarathonOil_2013,PRAIRIE PETRO CHEM OF AMERICA LLP,RE,2012,91,35397.32
Tesoro_2014,ASIG,RE,2012,142,3384.72
Tesoro_2014,E075 - HI-KAWAIHAE EX/ZSI,RE,2012,66,19598.02
Anadarko_2014,VODACOM,ZG,2012,203,20956.03
Anadarko_2014,ULTIMATE SERVICES LLC,ZF,2012,1440,4793.7
Anadarko_2014,WEST SERVICES LLC,ZF,2012,265,962.5
Anadarko_2014,THOMAS ENERGY SERVICES LLC,ZF,2012,407,30683.35
Anadarko_2014,TOTAL SAFETY INC,ZG,2012,97,3143.16
Tesoro_2014,AMERICAN TIRE COMPANY,RE,2012,51,291.52
Tesoro_2014,MUNICIPALITY OF ANCHORAGE,KR,2012,69,8625.45
Tesoro_2014,SAFWAY SERVICES LLC,RE,2012,1276,1875.52
Tesoro_2014,TESORO HIGH PLAINS PL CO LLC (1700),RE,2012,3654,10251.91
Tesoro_2014,DELTA TECH SVC INC,RE,2012,382,4823.68
MarathonOil_2013,REDI SERVICES LLC,RE,2012,266,245.37
MarathonOil_2013,THOMAS ENERGY SERVICES INC DBA THOMAS TOOLS - THOMAS TUBING,RE,2012,82,22324.35
Tesoro_2014,UMPQUA DAIRY PRODUCTS CO,YI,2012,465,58.32
Tesoro_2014,PBA PAINTING COMPANY INC,RE,2012,126,9351.82
Tesoro_2014,PACWEST TANK LINES LLC,RE,2012,1390,265.83
Tesoro_2014,CLARK PEST CONTROL,RE,2012,57,604.15
Tesoro_2014,ADVANCED SEALING & SUPPLY CO INC,RE,2012,355,3075.36
Anadarko_2014,CHALLENGER PROCESS SYSTEM CO,ZH,2012,260,25383.19
Anadarko_2014,PREFEITURA DO RIO DE JANEIRO,ZG,2012,61,20656.71
Anadarko_2014,BLAKEMAN PROPANE INCORPORATED,ZG,2012,165,1141.55
Anadarko_2014,"GROEN OFFHSORE, GUARD, & SUPPORT",KS,2012,84,2474584.27
Anadarko_2014,CIVEO USA LLC,ZF,2012,2581,1633.16
Anadarko_2014,J & J EXCAVATING & MATERIALS CO.,ZG,2012,726,3293.88
Anadarko_2014,MARTEX WELL SERVICES LLP,ZG,2012,124,19523.17
Anadarko_2014,MCCOY SALES CORPORATION,ZG,2012,326,756.58
Anadarko_2014,SLEEPING SPRING RANCH LC,ZF,2012,1762,1998.66
Anadarko_2014,SWCA ENVIRONMENTAL CONSULTANTS,ZF,2012,186,4304.3
Anadarko_2014,ENERVEN COMPRESSION LLC,ZG,2012,132,836.39
Anadarko_2014,PRIORITY ENERGY SERVICES LLC,ZF,2012,55,28237.27
Anadarko_2014,GRANITE SEED COMPANY,ZG,2012,55,2526.07
Tesoro_2014,PENINSULA PUMPING INC,RE,2012,116,444.14
Tesoro_2014,CEDA INC,RE,2012,621,1720.84
Tesoro_2014,NORTHWEST PUMP & EQUIPMENT CO,RE,2012,1868,12652.37
Tesoro_2014,SMITH PROTECTIVE SERVICES INC,RE,2012,52,11630.66
Tesoro_2014,FISHER'S FUEL INC,RE,2012,1731,340.97
Tesoro_2014,CHILD SUPPORT SERVICES ORS,XK,2012,141,243.45
MarathonOil_2013,CAMERON INTERNATIONAL CORPORATION,Z1,2012,353,23902.9
MarathonOil_2013,WEATHERFORD US LP,Z1,2012,2840,20294.16
MarathonOil_2013,MACRO ENVIRONMENTAL SPECIALTIES LLC,RE,2012,949,6405.18
MarathonOil_2013,TARGET WELL SERVICES INC,RE,2012,55,22663.8
MarathonOil_2013,NORTHSTATE CORP,RE,2012,128,8434.33
Tesoro_2014,THE ICE MAN,YI,2012,228,68.57
Tesoro_2014,PEPSI COLA 7-UP COMPANY OF CASPER,YI,2012,162,348.92
Anadarko_2014,NORTECH ENERGY SOLUTIONS LLC,ZF,2012,217,1173.94
Anadarko_2014,INFINITY WELL CONTROL LLC,ZG,2012,78,8262.18
Anadarko_2014,R360 ENVIRONMENTAL SOLUTIONS INC,ZG,2012,177,4054.11
Anadarko_2014,DR GRIFFIN & ASSOCIATES INC,ZF,2012,173,5245.92
Tesoro_2014,HARALAMBOS BEVERAGE CO,YI,2012,344,186.26
Tesoro_2014,AT&T,KR,2012,1028,1415.18
Tesoro_2014,MISTRAS GROUP SERVICES DIVISON,RE,2012,1800,3357.15
Tesoro_2014,HAGEMEYER NORTH AMERICA INC,RE,2012,80,7175.22
Tesoro_2014,MP ENERGY PARTNERSHIP,RE,2012,86,42360.08
MarathonOil_2013,FMC TECHNOLOGIES INC,RE,2012,268,7338.99
MarathonOil_2013,GULF COAST BROKERAGE LLC,Z1,2012,754,8779.66
MarathonOil_2013,HOPPE'S CONSTRUCTION LLC,RE,2012,140,10957.62
MarathonOil_2013,RED CLAY ENERGY SERVICES LLC,Z1,2012,170,9558.44
MarathonOil_2013,A AND A TANK TRUCK CO,RE,2012,102,7278.32
Anadarko_2014,NABORS OFFSHORE CORPORATION,ZG,2012,110,85354.54
Anadarko_2014,DOUBLE R CONSTRUCTION LLC,ZG,2012,64,19075.21
Anadarko_2014,SCAN TECH INC,ZF,2012,196,2649.58
Anadarko_2014,GCIC LLC,ZG,2012,241,495.41
Anadarko_2014,PETROLEUM COORDINATORS INC,KS,2012,72,172505.02
Anadarko_2014,PRUITTS FRAC TANKS LLC,ZG,2012,66,3677.99
Anadarko_2014,AGUA MOSS,ZG,2012,59,390.35
Anadarko_2014,DEVELOPMENT DIMENSIONS INTL INC DDI,KR,2012,69,5302.8
Tesoro_2014,WASATCH ELECTRIC,RE,2012,1298,3654.41
Tesoro_2014,MORRIS DISTRIBUTING CO.,YI,2012,98,129.01
Tesoro_2014,CRAWFORD & COMPANY,KR,2012,64,17759.3
Tesoro_2014,PRAXAIR INC,RE,2012,103,13533.69
Tesoro_2014,DUNKIN & BUSH INC,RE,2012,709,2119.08
Tesoro_2014,GPM INC,RE,2012,118,3972.45
MarathonOil_2013,C W LAKE MGT LLC,KX,2012,685,2494.57
MarathonOil_2013,IRON WORKS WELDING INC,RE,2012,555,1350.13
MarathonOil_2013,BIG WEST OILFIELD SERVICES,RE,2012,164,4296.32
MarathonOil_2013,TOOZ CONSTRUCTION INC,RE,2012,268,11506.52
MarathonOil_2013,LO TRANSPORT INC,Z1,2012,623,1388.14
MarathonOil_2013,STELLAR OILFIELD RENTALS LLC,RE,2012,1240,3526.43
MarathonOil_2013,SUPERIOR ENERGY SERVICES LLC,RE,2012,101,575.48
Tesoro_2014,WESTERN ENERGETIX LLC,RE,2012,1429,164.74
Tesoro_2014,CREST BEVERAGE LLC,YI,2012,74,1376.56
Anadarko_2014,TEXAS ENERGY SERVICES LLC,ZF,2012,7952,4648.49
Anadarko_2014,BORTZ INC,ZG,2012,179,87.84
Anadarko_2014,UNITED POWER,KR,2012,472,6164.68
Anadarko_2014,PREMIER DIRECTIONAL DRILLING LP,ZF,2012,318,110374.33
Anadarko_2014,"CANARY PRODUCTION SERVICES, LLC",ZF,2012,712,1191.7
Anadarko_2014,NORTH EASTERN UTAH OFFICE SUPPLY IN,ZG,2012,74,1079.03
Anadarko_2014,HI TECH TESTING SERVICE INC,ZG,2012,487,1674.62
Anadarko_2014,KUEHNE & NAGEL LTD,KS,2012,77,576884.91
Tesoro_2014,MODSPACE,RE,2012,137,1812.52
MarathonOil_2013,J A OILFIELD MANUFACTURING INC,RE,2012,134,5735.96
MarathonOil_2013,STEIER OIL FIELD SERVICE - IA-,Z1,2012,4559,1983.19
MarathonOil_2013,WESTERN PETROLEUM INC,RE,2012,614,21204.43
MarathonOil_2013,INLAND ENVIRONMENTAL,RE,2012,407,1707.23
MarathonOil_2013,ARDENT SERVICES LLC,RE,2012,374,6527.72
Tesoro_2014,XYLEM DEWATERING SOLUTIONS INC,RE,2012,223,1839.31
Tesoro_2014,US PEROXIDE LLC,RE,2012,105,8994.58
Anadarko_2014,"UV LOGISTICS, LLC",ZF,2012,6603,1448.32
Anadarko_2014,LQT INDUSTRIES LLC,ZG,2012,285,216.09
Anadarko_2014,ELECTRICIDADE DE MOCAMBIQUE,ZG,2012,151,26556.03
Anadarko_2014,SLATTERY ENTERPRISES INC,ZG,2012,254,311.6
Anadarko_2014,DRILL STRING SERVICES INC,ZG,2012,117,3268.27
Anadarko_2014,SOLENTA AVIATION PTY LTD,KS,2012,128,2580681.0
Anadarko_2014,CUTTERS WIRELINE SERVICE INC,ZF,2012,272,7580.56
Anadarko_2014,SEMINOLE PIPELINE CO,KS,2012,72,230395.65
Anadarko_2014,SILDA,ZG,2012,55,17220.78
Anadarko_2014,RAND FOLEY & RAND INC,ZG,2012,60,273.95
Anadarko_2014,TOTAL SAFETY US INC,ZF,2012,63,26935.29
Tesoro_2014,B&T SERVICE STATION CONTRACTORS,RE,2012,714,2907.01
Tesoro_2014,"ORION ENVIRONMENTAL, INC.",RE,2012,414,5817.85
MarathonOil_2013,HYDROSTATIC OILFIELD TESTING INC,RE,2012,251,3444.83
MarathonOil_2013,INSIGHT GLOBAL INC,Z1,2012,1200,1936.93
MarathonOil_2013,WEATHERFORD COMPLETION SYSTEMS,Z1,2012,566,13414.59
MarathonOil_2013,IOS HOLDINGS INC,RE,2012,547,2528.07
MarathonOil_2013,EASON TRUCKING LLC,RE,2012,553,2285.82
Tesoro_2014,"FAIRBANKS DAILY NEWS, MINER, INC.",YI,2012,64,748.24
Anadarko_2014,SALT CREEK SUPPLY,ZG,2012,221,186.46
Anadarko_2014,PRO TEC INC,ZG,2012,143,2782.53
Anadarko_2014,TR DENNER ENTERPRISES,ZG,2012,251,2762.37
Anadarko_2014,MEP R&H INC,ZF,2012,221,834.53
Anadarko_2014,PIONEER DRILLING COMPANY,ZF,2012,192,49445.93
Anadarko_2014,KEN-VAC CORPORATION,ZG,2012,164,1325.49
Anadarko_2014,C & Y TRANSPORTATION CO INC,ZG,2012,81,1782.14
Anadarko_2014,UNIVERSITY OF TEXAS AT AUSTIN,KS,2012,67,101457.58
Anadarko_2014,XCEL ENERGY INC,KR,2012,156,4010.0
Tesoro_2014,SUPERHEAT FGH SERVICES INC,RE,2012,129,13524.6
Tesoro_2014,CALIFORNIA SANDBLASTING & COATING I,RE,2012,664,3322.44
Tesoro_2014,PEPSI,YI,2012,3817,741.62
Tesoro_2014,JV INDUSTRIAL COMPANIES LTD,RE,2012,1666,11992.85
MarathonOil_2013,MARSHA'S CLEANING SERVICE,KR,2012,144,771.93
MarathonOil_2013,HEWLETT PACKARD COMPANY,RE,2012,590,3236.29
MarathonOil_2013,J & L FENCING & PITLINERS INC,RE,2012,80,10408.31
MarathonOil_2013,RELOCATION PROPERTIES MANAGEMENT LLC,KR,2012,110,80969.07
Tesoro_2014,T206 - UT-SALT LAKE CITY TESORO,RE,2012,4115,24887.59
Tesoro_2014,T734 - CA-SAN DIEGO-CHEV,RE,2012,2780,29844.21
Tesoro_2014,COOK INLET ENERGY LLC,KA,2012,96,37333.04
Tesoro_2014,STATE OF HAWAII - DEPT. OF TAXATION,XK,2012,1138,25784.12
Anadarko_2014,"SES HOLDINGS, LLC",ZF,2012,12629,8904.54
Anadarko_2014,FESCO LTD,ZF,2012,2033,12006.08
Anadarko_2014,ETECH ENVIRONMENTAL & SAFETY,ZG,2012,416,903.48
Anadarko_2014,JES & ASSOCIATES LLC,KS,2012,102,483006.8
Anadarko_2014,ULTERRA DRILLING TECHNOLOGIES LP,ZF,2012,260,9643.55
Anadarko_2014,CG ELECTRICAL SERVICES CO INC,ZF,2012,95,2432.35
Anadarko_2014,SEARLE BROS CONSTRUCTION CO,ZF,2012,140,8910.49
Anadarko_2014,SES USA HOLDINGS INC,ZG,2012,61,33081.69
Anadarko_2014,WYOMING SERVICE & SUPPLY INC,ZG,2012,134,654.85
Anadarko_2014,CONCORD RIG SERVICES LLC,ZG,2012,53,5779.12
Tesoro_2014,AMERICAN AIR LIQUIDE HOLDINGS INC,RE,2012,1265,761.28
Tesoro_2014,THORCO HOLDINGS LLC,RE,2012,113,6052.13
Tesoro_2014,WORLD FUEL SERVICES INC,RE,2012,82,174348.69
Tesoro_2014,SPECIAL PLACES,YI,2012,826,25.27
Tesoro_2014,LAMONS GASKET COMPANY,RE,2012,619,991.43
MarathonOil_2013,NES GLOBAL LLC,RE,2012,122,4981.85
MarathonOil_2013,READYFLO SYSTEMS LLC,RE,2012,81,2550.75
MarathonOil_2013,"KAR EQUIPMENT CO LLC REED,KATHY A DBA KAR EQUIPMENT",Z1,2012,289,4997.28
Tesoro_2014,WYOMING DEPARTMENT OF,XK,2012,846,557.32
Tesoro_2014,3D DISTRIBUTION LLC,YI,2012,294,244.44
Tesoro_2014,TSO - GOLDSTAR MARITIME (7200),RE,2012,148,105591.16
Tesoro_2014,"FIESTA PACIFIC PRODUCTS, INC",YI,2012,61,148.28
Anadarko_2014,ACE MACHINE FABRICATION &,ZG,2012,64,1526.5
Anadarko_2014,DAVID L PICKERING,ZF,2012,72,810.88
Tesoro_2014,MCGRIFF SEIBELS & WILLIAMS OF TEXAS,KR,2012,91,3435.93
Tesoro_2014,DENTCO,RE,2012,1626,376.58
Tesoro_2014,OIL & GAS SUPPLY CO,RE,2012,185,1055.77
MarathonOil_2013,GUADALUPE VALLEY ELECTRIC COOPERATIVE INC,KY,2012,176,263.61
MarathonOil_2013,FRANKS CASING CREW & RENTAL TOOLS INC,RE,2012,55,38506.26
MarathonOil_2013,HENRY HOWARD SERVICES LLC,Z1,2012,1504,4390.08
MarathonOil_2013,ARCADIS GERAGHTY & MILLER INC,RE,2012,161,17245.05
MarathonOil_2013,PENINSULA PUMPING INC,RE,2012,94,412.28
Tesoro_2014,SEVEN-UP BOTTLING COMPANY,YI,2012,58,108.44
Anadarko_2014,EMERGING MARKETS COMMUNICATIONS,KS,2012,55,371679.34
Anadarko_2014,GREG'S WELDING INC.,ZG,2012,146,3399.58
Anadarko_2014,KKAT OILFIELD SERVICE INC,ZF,2012,547,682.18
Anadarko_2014,ALS GROUP USA CORP,ZG,2012,202,904.34
Anadarko_2014,ENERGY RENTALS LLC,ZF,2012,628,3565.61
Anadarko_2014,PLAINS MARKETING LP,KS,2012,109,21207.82
Anadarko_2014,"BOELENS' WELL SERVICE, LLC",ZG,2012,87,8176.05
Anadarko_2014,THUNDERBIRD SERVICES LLC,ZF,2012,604,2180.44
Tesoro_2014,AMERIGAS LP,RE,2012,68,1397.26
Tesoro_2014,LOVE'S BAKERY INC,YI,2012,4595,50.71
Tesoro_2014,HIGH TECH FILTERS,RE,2012,93,5851.69
MarathonOil_2013,NIELSON CONSTRUCTION INC,RE,2012,107,1448.42
MarathonOil_2013,DAKOTA HOTSHOT EXPRESS LLC,Z1,2012,293,2179.79
Tesoro_2014,RED BULL DISTRIBUTION OF SACRAMENTO,YI,2012,618,277.12
Tesoro_2014,RIVERSIDE COUNTY TAX COLLECTOR,KR,2012,84,9268.54
Anadarko_2014,AUTOMOTIVE RENTALS INC,KR,2012,104,284.71
Anadarko_2014,COMPRESSCO PARTNERS LP,ZG,2012,942,1744.43
